IVP Time,Sequence Number,Classification State,Classification Zone Name,Zone Limit From,Zone Limit To,Total Net Weight,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
12:21:11,4333,Accepted,Good,132.50000,140.00000,138.40,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
12:21:11,4334,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:21:11,4335,Accepted,Upsize - Good,140.00000,148.00000,142.40,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0
12:21:14,4336,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:21:21,4337,Accepted,Good,132.50000,140.00000,139.00,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
12:21:21,4338,Accepted,Good,132.50000,140.00000,135.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:21:21,4339,Accepted,Good,132.50000,140.00000,134.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:21:22,4340,Accepted,Upsize - Good,140.00000,148.00000,144.40,8.4,7.4,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0
12:21:22,4341,Accepted,Good,132.50000,140.00000,136.40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:21:23,4342,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:21:23,4343,Accepted,Good,132.50000,140.00000,135.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:21:23,4344,Rejected,Under,120.50000,132.50000,130.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:21:23,4345,Accepted,Good,132.50000,140.00000,133.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:21:24,4346,Accepted,Good,132.50000,140.00000,137.80,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
12:21:24,4347,Accepted,Good,132.50000,140.00000,134.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:21:24,4348,Accepted,Upsize - Good,140.00000,148.00000,143.60,7.59999,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0
12:21:25,4349,Accepted,Upsize - Good,140.00000,148.00000,140.40,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0
12:21:25,4350,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:21:33,4351,Accepted,Good,132.50000,140.00000,137.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:11,4352,Rejected,Under,120.50000,132.50000,132.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:12,4353,Accepted,Upsize - Good,140.00000,148.00000,144.00,8,7,6,5,4,3,2,1,0,0,0,0,0,0,0
12:22:12,4354,Rejected,Under,120.50000,132.50000,132.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:12,4355,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:22:13,4356,Accepted,Good,132.50000,140.00000,136.20,0.19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:13,4357,Accepted,Good,132.50000,140.00000,133.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:14,4358,Accepted,Upsize - Good,140.00000,148.00000,142.00,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0
12:22:21,4359,Accepted,Good,132.50000,140.00000,137.20,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:22,4360,Accepted,Good,132.50000,140.00000,135.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:22,4363,Accepted,Good,132.50000,140.00000,134.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:25,4364,Accepted,Good,132.50000,140.00000,138.80,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0
12:22:30,4365,Accepted,Good,132.50000,140.00000,138.40,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
12:22:30,4366,Accepted,Good,132.50000,140.00000,137.20,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:30,4367,Accepted,Upsize - Good,140.00000,148.00000,147.00,11,10,9,8,7,6,5,4,3,2,1,0,0,0,0
12:22:32,4370,Accepted,Upsize - Good,140.00000,148.00000,143.00,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0
12:22:32,4371,Rejected,Under,120.50000,132.50000,131.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:32,4372,Accepted,Upsize - Good,140.00000,148.00000,145.00,9,8,7,6,5,4,3,2,1,0,0,0,0,0,0
12:22:32,4373,Accepted,Upsize - Good,140.00000,148.00000,141.20,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0
12:22:33,4374,Accepted,Good,132.50000,140.00000,136.60,0.59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:33,4375,Accepted,Upsize - Good,140.00000,148.00000,140.80,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0
12:22:33,4376,Accepted,Good,132.50000,140.00000,136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:33,4377,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:22:35,4378,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:23:31,4379,Rejected,Empty,0.00000,120.50000,120.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:23:34,4380,Rejected,Under,120.50000,132.50000,127.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:23:34,4381,Accepted,Good,132.50000,140.00000,137.40,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
12:23:34,4382,Accepted,Upsize - Good,140.00000,148.00000,142.20,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0
12:23:35,4383,Rejected,Under,120.50000,132.50000,129.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:23:35,4384,Rejected,Under,120.50000,132.50000,121.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:23:36,4385,Rejected,Empty,0.00000,120.50000,118.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:23:46,4386,Rejected,Heavy,155.00000,999999.900,184.00,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34
12:23:48,4387,Rejected,Under,120.50000,132.50000,130.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:23:50,4388,Rejected,Heavy,155.00000,999999.900,178.60,42.59999,41.59999,40.59999,39.59999,38.59999,37.59999,36.59999,35.59999,34.59999,33.59999,32.59999,31.59999,30.59999,29.59999,28.59999
12:23:54,4389,Accepted,Good,132.50000,140.00000,136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:24:00,4390,Accepted,Good,132.50000,140.00000,138.80,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0
12:24:41,4393,Rejected,Over,148.00000,155.00000,149.80,13.8,12.8,11.8,10.8,9.8,8.8,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0
12:24:43,4396,Accepted,Good,132.50000,140.00000,138.40,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
12:24:43,4397,Accepted,Upsize - Good,140.00000,148.00000,144.60,8.59999,7.59999,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0
12:24:43,4398,Accepted,Good,132.50000,140.00000,134.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:24:44,4399,Accepted,Good,132.50000,140.00000,137.40,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
12:24:44,4400,Accepted,Upsize - Good,140.00000,148.00000,140.40,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0
12:24:44,4401,Accepted,Good,132.50000,140.00000,137.80,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
12:24:48,4402,Accepted,Upsize - Good,140.00000,148.00000,142.20,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0
12:25:03,4403,Rejected,Heavy,155.00000,999999.900,195.60,59.59999,58.59999,57.59999,56.59999,55.59999,54.59999,53.59999,52.59999,51.59999,50.59999,49.59999,48.59999,47.59999,46.59999,45.59999
12:25:37,4404,Accepted,Good,132.50000,140.00000,136.60,0.59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:25:38,4405,Accepted,Upsize - Good,140.00000,148.00000,140.20,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0
12:25:38,4406,Accepted,Good,132.50000,140.00000,134.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:25:38,4407,Accepted,Good,132.50000,140.00000,133.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:25:39,4408,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:25:39,4409,Accepted,Upsize - Good,140.00000,148.00000,141.40,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0
12:25:40,4410,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:25:40,4411,Accepted,Upsize - Good,140.00000,148.00000,143.00,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0
12:25:40,4412,Rejected,Under,120.50000,132.50000,132.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:25:40,4413,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:25:41,4414,Accepted,Upsize - Good,140.00000,148.00000,141.60,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0
12:25:41,4415,Accepted,Good,132.50000,140.00000,138.40,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
12:25:41,4416,Accepted,Good,132.50000,140.00000,133.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:25:42,4417,Accepted,Good,132.50000,140.00000,138.80,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0
12:26:08,4418,Accepted,Good,132.50000,140.00000,137.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:09,4419,Accepted,Good,132.50000,140.00000,135.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:09,4420,Accepted,Good,132.50000,140.00000,134.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:09,4421,Rejected,Under,120.50000,132.50000,129.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:09,4422,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:26:10,4423,Accepted,Upsize - Good,140.00000,148.00000,140.40,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0
12:26:10,4424,Accepted,Good,132.50000,140.00000,135.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:11,4425,Accepted,Good,132.50000,140.00000,134.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:11,4426,Accepted,Upsize - Good,140.00000,148.00000,144.80,8.8,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0
12:26:11,4427,Accepted,Good,132.50000,140.00000,136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:11,4428,Accepted,Good,132.50000,140.00000,139.80,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0
12:26:12,4429,Accepted,Upsize - Good,140.00000,148.00000,140.40,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0
12:26:12,4430,Accepted,Upsize - Good,140.00000,148.00000,140.60,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0
12:26:12,4431,Accepted,Upsize - Good,140.00000,148.00000,140.60,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0
12:26:15,4432,Accepted,Upsize - Good,140.00000,148.00000,142.00,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0
12:26:33,4437,Accepted,Good,132.50000,140.00000,134.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:33,4438,Rejected,Over,148.00000,155.00000,151.40,15.4,14.4,13.4,12.4,11.4,10.4,9.4,8.4,7.4,6.4,5.4,4.4,3.4,2.4,1.4
12:26:34,4439,Accepted,Good,132.50000,140.00000,132.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:34,4440,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:34,4441,Accepted,Good,132.50000,140.00000,136.40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:34,4442,Accepted,Good,132.50000,140.00000,135.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:35,4444,Accepted,Upsize - Good,140.00000,148.00000,143.60,7.59999,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0
12:26:35,4445,Accepted,Upsize - Good,140.00000,148.00000,142.80,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0
12:26:38,4446,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:27:01,4447,Accepted,Upsize - Good,140.00000,148.00000,143.60,7.59999,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0
12:27:01,4448,Accepted,Good,132.50000,140.00000,138.40,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
12:27:02,4449,Accepted,Upsize - Good,140.00000,148.00000,141.20,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0
12:27:02,4450,Accepted,Upsize - Good,140.00000,148.00000,143.40,7.4,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0
12:27:09,4451,Accepted,Good,132.50000,140.00000,136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:27:10,4452,Rejected,Under,120.50000,132.50000,128.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:27:10,4453,Accepted,Good,132.50000,140.00000,134.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:27:10,4454,Accepted,Good,132.50000,140.00000,137.40,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
12:27:10,4455,Accepted,Good,132.50000,140.00000,138.60,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0,0
12:27:11,4456,Accepted,Good,132.50000,140.00000,138.80,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0
12:27:11,4457,Accepted,Good,132.50000,140.00000,135.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:27:12,4458,Accepted,Upsize - Good,140.00000,148.00000,143.80,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0
12:27:12,4459,Rejected,Under,120.50000,132.50000,130.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:27:12,4460,Accepted,Upsize - Good,140.00000,148.00000,140.20,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0
12:27:12,4461,Accepted,Good,132.50000,140.00000,137.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:27:13,4462,Accepted,Upsize - Good,140.00000,148.00000,142.60,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0
12:27:13,4463,Accepted,Upsize - Good,140.00000,148.00000,141.00,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0
12:27:15,4464,Accepted,Good,132.50000,140.00000,135.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:27:42,4465,Accepted,Upsize - Good,140.00000,148.00000,144.20,8.19999,7.19999,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0
12:27:43,4466,Accepted,Upsize - Good,140.00000,148.00000,143.20,7.19999,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0
12:27:44,4467,Accepted,Upsize - Good,140.00000,148.00000,143.60,7.59999,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0
12:27:44,4468,Accepted,Good,132.50000,140.00000,139.80,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0
12:28:05,4469,Accepted,Good,132.50000,140.00000,134.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:05,4470,Accepted,Good,132.50000,140.00000,135.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:05,4471,Accepted,Upsize - Good,140.00000,148.00000,140.80,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0
12:28:06,4472,Accepted,Upsize - Good,140.00000,148.00000,140.60,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0
12:28:06,4473,Accepted,Good,132.50000,140.00000,132.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:06,4474,Accepted,Good,132.50000,140.00000,138.80,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0
12:28:07,4475,Rejected,Under,120.50000,132.50000,128.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:07,4476,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:28:07,4477,Rejected,Under,120.50000,132.50000,128.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:08,4478,Accepted,Good,132.50000,140.00000,137.40,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:08,4479,Accepted,Good,132.50000,140.00000,137.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:08,4480,Accepted,Good,132.50000,140.00000,137.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:09,4481,Accepted,Good,132.50000,140.00000,136.40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:12,4482,Accepted,Good,132.50000,140.00000,138.60,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0,0
12:28:30,4483,Accepted,Good,132.50000,140.00000,137.80,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
12:28:30,4484,Accepted,Upsize - Good,140.00000,148.00000,143.20,7.19999,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0
12:28:32,4485,Accepted,Upsize - Good,140.00000,148.00000,140.40,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0
12:28:33,4486,Accepted,Upsize - Good,140.00000,148.00000,141.80,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0
12:28:33,4487,Accepted,Upsize - Good,140.00000,148.00000,140.20,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0
12:29:06,4490,Accepted,Good,132.50000,140.00000,134.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:29:06,4491,Accepted,Good,132.50000,140.00000,138.60,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0,0
12:29:06,4492,Accepted,Good,132.50000,140.00000,133.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:29:07,4493,Accepted,Good,132.50000,140.00000,134.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:29:07,4494,Accepted,Good,132.50000,140.00000,136.60,0.59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:29:08,4497,Rejected,Under,120.50000,132.50000,125.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:29:09,4500,Accepted,Upsize - Good,140.00000,148.00000,145.20,9.19999,8.19999,7.19999,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0
12:29:09,4501,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:29:10,4502,Accepted,Good,132.50000,140.00000,137.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:29:18,4503,Accepted,Good,132.50000,140.00000,135.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:29:45,4504,Accepted,Upsize - Good,140.00000,148.00000,143.40,7.4,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0
12:29:46,4505,Accepted,Upsize - Good,140.00000,148.00000,141.60,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0
12:29:47,4506,Accepted,Good,132.50000,140.00000,139.40,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0
12:30:06,4509,Accepted,Good,132.50000,140.00000,135.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:06,4510,Accepted,Good,132.50000,140.00000,136.40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:06,4511,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:30:06,4512,Accepted,Good,132.50000,140.00000,137.80,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:07,4513,Accepted,Good,132.50000,140.00000,135.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:07,4514,Accepted,Good,132.50000,140.00000,137.20,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:08,4515,Accepted,Good,132.50000,140.00000,134.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:08,4516,Rejected,Under,120.50000,132.50000,123.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:08,4517,Accepted,Good,132.50000,140.00000,135.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:09,4518,Accepted,Upsize - Good,140.00000,148.00000,143.40,7.4,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0
12:30:09,4519,Accepted,Good,132.50000,140.00000,138.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:09,4520,Accepted,Upsize - Good,140.00000,148.00000,142.20,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0
12:30:10,4521,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:30:14,4522,Accepted,Upsize - Good,140.00000,148.00000,140.80,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0
12:30:40,4523,Accepted,Good,132.50000,140.00000,139.00,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
12:30:41,4524,Accepted,Upsize - Good,140.00000,148.00000,142.20,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0
12:30:42,4525,Accepted,Good,132.50000,140.00000,139.60,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0
12:30:43,4526,Accepted,Good,132.50000,140.00000,139.60,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0
12:30:44,4527,Accepted,Upsize - Good,140.00000,148.00000,143.80,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0
12:31:02,4528,Accepted,Good,132.50000,140.00000,133.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:02,4529,Accepted,Upsize - Good,140.00000,148.00000,144.80,8.8,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0
12:31:02,4530,Rejected,Under,120.50000,132.50000,131.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:02,4531,Rejected,Under,120.50000,132.50000,129.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:03,4532,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:04,4535,Rejected,Under,120.50000,132.50000,125.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:04,4536,Accepted,Good,132.50000,140.00000,136.40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:05,4537,Accepted,Good,132.50000,140.00000,133.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:05,4538,Accepted,Upsize - Good,140.00000,148.00000,141.40,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0
12:31:05,4539,Accepted,Good,132.50000,140.00000,138.40,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
12:31:08,4540,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
12:31:40,4541,Accepted,Upsize - Good,140.00000,148.00000,143.00,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0
12:31:41,4542,Accepted,Good,132.50000,140.00000,137.20,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:42,4543,Accepted,Upsize - Good,140.00000,148.00000,142.60,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0
12:31:43,4544,Accepted,Good,132.50000,140.00000,136.80,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:43,4545,Accepted,Upsize - Good,140.00000,148.00000,143.40,7.4,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0
12:31:43,4546,Accepted,Upsize - Good,140.00000,148.00000,143.80,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0
12:31:44,4547,Accepted,Good,132.50000,140.00000,134.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:44,4548,Accepted,Good,132.50000,140.00000,133.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:44,4549,Rejected,Heavy,155.00000,999999.900,287.80,151.8,150.8,149.8,148.8,147.8,146.8,145.8,144.8,143.8,142.8,141.8,140.8,139.8,138.8,137.8
12:31:45,4550,Accepted,Upsize - Good,140.00000,148.00000,143.20,7.19999,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0
12:31:45,4551,Accepted,Good,132.50000,140.00000,137.40,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:45,4552,Rejected,Under,120.50000,132.50000,126.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:31:47,4558,Accepted,Upsize - Good,140.00000,148.00000,140.00,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0
12:31:53,4559,Accepted,Good,132.50000,140.00000,133.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:32:37,4560,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:32:37,4561,Accepted,Good,132.50000,140.00000,136.80,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
